Leaf_Feature,Coefficient
gbdt_leaf_16_47,0.2152674269760639
gbdt_leaf_9_18,-0.21526101691324506
gbdt_leaf_29_19,0.2146273763547539
gbdt_leaf_21_19,0.2144812369785795
gbdt_leaf_26_61,0.214377198447705
gbdt_leaf_5_15,-0.21433424586310626
gbdt_leaf_18_37,-0.21422014739653913
gbdt_leaf_12_4,-0.21417301351525936
gbdt_leaf_11_4,-0.21417301351525936
gbdt_leaf_10_3,-0.21417301351525936
gbdt_leaf_21_38,0.2135814879390047
gbdt_leaf_25_42,-0.21317860232388636
gbdt_leaf_25_11,-0.21280569558605608
gbdt_leaf_18_60,-0.2122514111816983
gbdt_leaf_11_36,-0.2122054266309175
gbdt_leaf_14_0,-0.21206849551195928
gbdt_leaf_3_58,0.21174017417113497
gbdt_leaf_13_30,-0.2113781019775187
gbdt_leaf_7_54,0.21075271843733992
gbdt_leaf_30_26,0.2105589475233121
gbdt_leaf_10_56,-0.209847972603335
gbdt_leaf_17_59,-0.20973323580873732
gbdt_leaf_9_20,0.20956154202901925
gbdt_leaf_0_10,0.20933914303138118
gbdt_leaf_30_25,-0.20929474883632063
gbdt_leaf_4_37,0.2088160422026164
gbdt_leaf_0_3,-0.20880523982528035
gbdt_leaf_15_21,0.20865651787135106
gbdt_leaf_11_16,-0.20850912894189366
gbdt_leaf_25_58,0.2081800842488342
gbdt_leaf_6_10,0.20796866005648088
gbdt_leaf_18_54,0.2078490566671977
gbdt_leaf_11_44,-0.20702059376423526
gbdt_leaf_6_16,0.20687963487307676
gbdt_leaf_19_45,-0.2067404639126879
gbdt_leaf_6_24,-0.20670561577933547
gbdt_leaf_7_63,-0.20644409307148884
gbdt_leaf_30_45,-0.20622708208869597
gbdt_leaf_8_56,0.2060387997269713
gbdt_leaf_15_56,-0.20584758265178033
gbdt_leaf_1_46,0.20576081297397036
gbdt_leaf_30_43,0.205323732179867
gbdt_leaf_26_56,0.20518087272944455
gbdt_leaf_26_57,-0.20464904210018875
gbdt_leaf_14_37,-0.20434814722525785
gbdt_leaf_30_14,0.2043425907080815
gbdt_leaf_10_35,0.20405169072722207
gbdt_leaf_30_4,-0.20401479339260575
gbdt_leaf_1_27,-0.2039302797357448
gbdt_leaf_24_34,-0.20363919799227587
gbdt_leaf_27_48,0.20329751797719373
gbdt_leaf_12_30,0.20299884109239882
gbdt_leaf_8_10,0.202752863836273
gbdt_leaf_29_6,-0.20230594411028022
gbdt_leaf_19_10,0.20203528955753242
gbdt_leaf_23_46,0.20192900153268828
gbdt_leaf_30_48,0.20183854326242825
gbdt_leaf_1_56,-0.20168733860772042
gbdt_leaf_19_58,0.20154950047074413
gbdt_leaf_29_15,0.20108531457509082
gbdt_leaf_8_52,0.20063466340212124
gbdt_leaf_19_11,-0.20041376286755688
gbdt_leaf_10_54,-0.20037889660313482
gbdt_leaf_8_20,0.20031158183164977
gbdt_leaf_26_16,-0.20019865758004615
gbdt_leaf_28_39,-0.200144590913453
